symbol,name_ar,name_en,market,sector,industry,business_class,vision2030_theme,source_quality,source_note,last_reviewed,official_profile_url,source_type,expo2030_exposure,worldcup2034_exposure,primary_event_driver,secondary_event_driver,exposure_strength,confidence,rationale,event_exposure_overall
4270,الشركة السعودية للطباعة والتغليف,Saudi Printing and Packaging Co.,M,الخدمات التجارية والمهنية,,commercial_services,labor_market_and_services,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4270,official,none,none,none,none,none,low,,none
4280,شركة المملكة القابضة,Kingdom Holding Co.,M,الخدمات المالية,,financial_services,financial_sector_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4280,official,none,none,none,none,none,low,,none
4290,شركة الخليج للتدريب والتعليم,Alkhaleej Training and Education Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4290,official,none,none,none,none,none,low,,none
4291,الشركة الوطنية للتربية و التعليم,National Company for Learning and Education,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4291,official,none,none,none,none,none,low,,none
4292,شركة عطاء التعليمية,Ataa Educational Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4292,official,none,none,none,none,none,low,,none
4300,دار الأركان,Dar Al Arkan,main,إدارة وتطوير العقارات,Real Estate Development,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4300,official,high,medium,urban_infrastructure,venue_construction,high,high,مطور عقاري كبير؛ تعرّض محتمل عبر التطوير العمراني المرتبط بالبنية التحتية للفعاليات. ربط موضوعي وليس عقدًا.,high
4310,مدينة المعرفة,Knowledge City,main,إدارة وتطوير العقارات,Real Estate Development,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4310,official,none,none,none,none,none,low,,none
4320,الأندلس,Al Andalus,main,إدارة وتطوير العقارات,Real Estate Management,real_estate,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4320,official,medium,low,urban_infrastructure,hospitality_tourism,medium,low,عقارات تجزئة وترفيه؛ تعرّض محتمل عبر النشاط المصاحب للفعاليات. ربط موضوعي.,medium
4321,المراكز العربية,Arabian Centres,main,إدارة وتطوير العقارات,Real Estate Management,real_estate,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4321,official,medium,medium,urban_infrastructure,hospitality_tourism,medium,medium,مطور وجهات تجزئة/ترفيه؛ تعرّض محتمل عبر زيادة النشاط التجاري المصاحب للفعاليات. ربط موضوعي.,medium
4322,رتال,Retal,main,إدارة وتطوير العقارات,Real Estate Development,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4322,official,medium,medium,venue_construction,urban_infrastructure,medium,medium,مطور عقاري بالرياض؛ تعرّض محتمل عبر التطوير العمراني. ربط موضوعي.,medium
4323,شركة سمو العقارية,Sumou Real Estate Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4323,official,medium,low,urban_infrastructure,venue_construction,medium,low,مطور عقاري؛ تعرّض محتمل عبر التطوير الحضري. ربط موضوعي.,medium
4324,شركة بنان العقارية,Banan Real Estate Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4324,official,none,none,none,none,none,low,,none
4325,شركة أم القرى للتنمية والإعمار,Umm Al Qura for Development and Construction Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4325,official,none,none,none,none,none,low,,none
4326,شركة دار الماجد العقارية,Dar Al Majed Real Estate Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4326,official,none,none,none,none,none,low,,none
4327,شركة الرمز للعقارات,Alramz Real Estate Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4327,official,none,none,none,none,none,low,,none
5110,الشركة السعودية للطاقة,Saudi Energy Co.,M,المرافق العامة,,utilities,utilities_and_infrastructure,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=5110,official,none,none,none,none,none,low,,none
6001,حلواني إخوان,Halwani Bros,main,إنتاج الأغذية,Food Production,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6001,official,none,none,none,none,none,low,,none
6002,هرفي للأغذية,Herfy Food Services,main,الخدمات الاستهلاكية,Restaurants,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6002,official,medium,medium,food_catering,hospitality_tourism,medium,medium,مطاعم وجبات سريعة؛ تعرّض محتمل عبر الطلب الاستهلاكي أثناء الفعاليات. ربط موضوعي.,medium
6004,شركة كاتريون للتموين القابضة,CATRION Catering Holding Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6004,official,medium,high,food_catering,event_services,high,high,تموين مؤسسي وضيافة؛ تعرّض محتمل عبر خدمات الإعاشة في الفعاليات. ربط موضوعي.,high
6010,نادك,NADEC,main,إنتاج الأغذية,Food Production,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6010,official,none,none,none,none,none,low,,none
6012,شركة ريدان الغذائية,Raydan Food Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6012,official,low,medium,food_catering,hospitality_tourism,medium,low,مطاعم؛ تعرّض محتمل عبر الطلب الاستهلاكي. ربط موضوعي.,medium
6013,شركة الأعمال التطويرية الغذائية,Development Works Food Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6013,official,none,none,none,none,none,low,,none
6014,شركة الآمار الغذائية,Alamar Foods Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6014,official,none,none,none,none,none,low,,none
6015,شركة أمريكانا للمطاعم العالمية بي إل سي - شركة أجنبية,Americana Restaurants International PLC - Foreign Company,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6015,official,medium,medium,food_catering,hospitality_tourism,medium,low,مطاعم متعددة العلامات؛ تعرّض محتمل عبر الطلب المصاحب للفعاليات. ربط موضوعي.,medium
6016,شركة مطاعم بيت الشطيرة للوجبات السريعة,Shatirah House Restaurant Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6016,official,none,none,none,none,none,low,,none
6017,شركة جاهز الدولية لتقنية نظم المعلومات,Jahez International Company for Information System Technology,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6017,official,none,none,none,none,none,low,,none
6018,شركة الأندية للرياضة,Sport Clubs Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6018,official,medium,high,event_services,hospitality_tourism,high,medium,أندية ولياقة رياضية؛ ربط موضوعي مع كأس العالم. ليس عقدًا.,high
6019,شركة المسار الشامل للتعليم,Al Masar Al Shamil Education Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6019,official,none,none,none,none,none,low,,none
6020,جاكو,JACO,main,إنتاج الأغذية,Agriculture,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6020,official,none,none,none,none,none,low,,none
6030,شركة حائل للتنمية الزراعية,Hail Agriculture Development Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6030,official,none,none,none,none,none,low,,none
6040,شركة تبوك للتنمية الزراعية,Tabuk Agricultural Development Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6040,official,none,none,none,none,none,low,,none
6050,الشركة السعودية للأسماك,Saudi Fisheries Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6050,official,none,none,none,none,none,low,,none
6060,شركة الشرقية للتنمية,Ash-Sharqiyah Development Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6060,official,none,none,none,none,none,low,,none
6070,شركة الجوف الزراعية,Al-Jouf Agricultural Development Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6070,official,none,none,none,none,none,low,,none
6080,شركة بيشة للتنمية الزراعية,Bishah Agricultural Development Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6080,official,none,none,none,none,none,low,,none
6090,شركة جازان للتنمية والاستثمار,Jazan Development and Investment Co.,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=6090,official,none,none,none,none,none,low,,none
7010,stc,stc,main,الاتصالات,Telecom,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7010,official,medium,high,digital_connectivity,event_services,high,high,مشغّل اتصالات رئيسي؛ تعرّض محتمل عبر شبكات الاتصال والبث للفعاليات. ربط موضوعي.,high
7020,اتحاد اتصالات,Mobily,main,الاتصالات,Telecom,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7020,official,medium,high,digital_connectivity,event_services,high,medium,مشغّل اتصالات؛ تعرّض محتمل عبر تغطية الشبكات للفعاليات. ربط موضوعي.,high
7030,زين السعودية,Zain KSA,main,الاتصالات,Telecom,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7030,official,medium,high,digital_connectivity,event_services,high,medium,مشغّل اتصالات؛ تعرّض محتمل عبر سعة الشبكة للفعاليات. ربط موضوعي.,high
7040,عذيب للاتصالات,GO Telecom,main,الاتصالات,Telecom,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7040,official,none,none,none,none,none,low,,none
7200,شركة المعمر لأنظمة المعلومات,Al Moammar Information Systems Co.,M,الاتصالات,,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7200,official,none,none,none,none,none,low,,none
7201,شركة بحر العرب لأنظمة المعلومات,Arab Sea Information System Co.,M,الاتصالات,,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7201,official,none,none,none,none,none,low,,none
7202,سلوشنز,solutions by stc,main,الاتصالات,Digital Services,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7202,official,medium,medium,digital_connectivity,event_services,medium,medium,حلول تقنية للأعمال؛ تعرّض محتمل عبر البنية الرقمية للفعاليات. ربط موضوعي.,medium
7203,شركة علم,Elm Co.,M,الاتصالات,,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7203,official,medium,medium,digital_connectivity,event_services,medium,medium,حلول رقمية حكومية؛ تعرّض محتمل عبر خدمات التقنية للفعاليات. ربط موضوعي.,medium
7204,شركة العرض المتقن للخدمات التجارية,Perfect Presentation for Commercial Services Co.,M,الاتصالات,,digital_infrastructure,digital_transformation,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=7204,official,medium,medium,event_services,digital_connectivity,medium,low,خدمات تجارية وعروض؛ تعرّض محتمل عبر خدمات الفعاليات. ربط موضوعي.,medium
